ID,City,Group_size,Age,MPI#Mean,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age#Group#2,MPI#2,Occupation,Occupation#group,Year
789806,5.0,2.0,40.0,5499.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
789857,1.0,4.0,51.0,5499.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
794392,3.0,4.0,45.0,5499.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
795957,5.0,1.0,47.0,5499.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
797916,5.0,2.0,26.0,5499.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
798521,5.0,2.0,26.0,5499.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
800061,2.0,3.0,33.0,5499.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
800768,1.0,4.0,36.0,5499.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
801199,5.0,1.0,25.0,5499.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
808122,4.0,2.0,45.0,5499.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
811288,4.0,4.0,49.0,5499.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
813936,4.0,4.0,30.0,5499.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
817474,1.0,3.0,49.0,5499.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
817909,5.0,2.0,49.0,5499.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
820028,0.0,3.0,36.0,5499.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
820123,0.0,3.0,39.0,5499.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
825315,5.0,1.0,36.0,5499.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
828940,5.0,2.0,30.0,5499.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
836716,3.0,2.0,42.0,5499.0,16.0,16.0,25.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
838788,3.0,3.0,44.0,5499.0,16.0,16.0,25.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
849413,0.0,2.0,25.0,5499.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
852780,5.0,3.0,27.0,5499.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
860742,4.0,4.0,22.0,5499.0,16.0,16.0,25.0,16.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
346924,0.0,3.0,24.0,6999.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
348312,0.0,3.0,24.0,6999.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
365739,0.0,5.0,36.0,6999.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
366562,5.0,1.0,34.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
368655,3.0,4.0,48.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
371059,3.0,2.0,27.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
372416,5.0,4.0,30.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
377786,3.0,3.0,34.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
378350,5.0,3.0,25.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
382578,1.0,4.0,30.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
386296,3.0,4.0,46.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
400075,5.0,1.0,40.0,6999.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
411993,0.0,3.0,40.0,6999.0,16.0,16.0,25.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,1.0,2.0,2018
412129,0.0,5.0,48.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
413438,4.0,4.0,45.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2018
417508,0.0,4.0,50.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2018
418491,2.0,3.0,31.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
419107,0.0,4.0,32.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
419108,0.0,4.0,55.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
424283,4.0,2.0,28.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
433235,3.0,2.0,51.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
441071,3.0,4.0,29.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
441097,4.0,5.0,33.0,6999.0,16.0,16.0,25.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
443082,1.0,4.0,29.0,6999.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
444445,0.0,4.0,36.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
445099,0.0,4.0,37.0,6999.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
448133,1.0,3.0,55.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
448940,1.0,3.0,56.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
453288,4.0,4.0,44.0,6999.0,16.0,16.0,25.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2018
453843,4.0,6.0,35.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2018
454333,3.0,5.0,36.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2018
454703,3.0,4.0,27.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
457583,3.0,3.0,48.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
458270,3.0,5.0,41.0,6999.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
730842,2.0,3.0,42.0,6999.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
746013,5.0,3.0,47.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
748160,3.0,1.0,31.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
757182,0.0,4.0,29.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
761182,0.0,4.0,23.0,6999.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
764846,0.0,4.0,26.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
765501,1.0,3.0,49.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
770588,1.0,4.0,46.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
782633,3.0,2.0,39.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
788908,1.0,6.0,52.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
790053,2.0,4.0,34.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
790806,0.0,3.0,28.0,6999.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
793176,2.0,6.0,49.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
793939,3.0,2.0,47.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
796909,1.0,3.0,49.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
800503,5.0,2.0,49.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,17.0,6.0,2019
800571,0.0,4.0,25.0,6999.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
803216,1.0,3.0,37.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
804538,1.0,5.0,28.0,6999.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
806130,4.0,2.0,36.0,6999.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
807618,0.0,3.0,39.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
808494,1.0,3.0,44.0,6999.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
808733,2.0,4.0,31.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
814047,1.0,3.0,50.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
815842,0.0,4.0,34.0,6999.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,0.0,2.0,2019
816006,3.0,4.0,59.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
816080,0.0,5.0,36.0,6999.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
816184,0.0,3.0,27.0,6999.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
816362,1.0,5.0,38.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
818208,1.0,3.0,42.0,6999.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
820040,1.0,5.0,48.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
823663,1.0,3.0,47.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
824105,1.0,6.0,39.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
824763,3.0,3.0,32.0,6999.0,16.0,16.0,25.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
824770,3.0,2.0,25.0,6999.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
824951,3.0,1.0,59.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
824975,5.0,2.0,37.0,6999.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
827896,3.0,4.0,23.0,6999.0,16.0,16.0,25.0,16.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
827901,3.0,3.0,37.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
827918,3.0,3.0,60.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
828531,1.0,4.0,51.0,6999.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
828862,3.0,4.0,18.0,6999.0,16.0,16.0,25.0,16.0,0.0,16 - 19 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
829094,3.0,4.0,36.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
832929,3.0,4.0,39.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
837515,3.0,4.0,32.0,6999.0,16.0,16.0,25.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
837567,3.0,3.0,37.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
841410,3.0,4.0,38.0,6999.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
842192,3.0,4.0,57.0,6999.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
842453,3.0,2.0,28.0,6999.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
348399,0.0,4.0,48.0,8249.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2018
368417,0.0,3.0,25.0,8249.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
370953,3.0,3.0,45.0,8249.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
399421,3.0,4.0,38.0,8249.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
402156,1.0,4.0,25.0,8249.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
411688,1.0,5.0,22.0,8249.0,16.0,16.0,25.0,16.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2018
411690,1.0,5.0,30.0,8249.0,16.0,16.0,25.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
419106,0.0,5.0,48.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
419113,5.0,2.0,20.0,8249.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2018
437257,1.0,3.0,58.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
438997,1.0,4.0,38.0,8249.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
439662,3.0,5.0,46.0,8249.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
439750,3.0,4.0,29.0,8249.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
440427,4.0,2.0,50.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
444631,0.0,4.0,41.0,8249.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
444713,1.0,4.0,53.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
445264,0.0,3.0,28.0,8249.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
447439,1.0,4.0,38.0,8249.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
447796,1.0,5.0,33.0,8249.0,16.0,16.0,25.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
449566,1.0,4.0,26.0,8249.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
452000,2.0,4.0,38.0,8249.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2018
452379,5.0,3.0,52.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
454269,3.0,3.0,22.0,8249.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
454924,1.0,4.0,53.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
457245,5.0,2.0,31.0,8249.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
728002,1.0,4.0,26.0,8249.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
730582,5.0,2.0,48.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
743600,5.0,2.0,31.0,8249.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
744018,1.0,3.0,39.0,8249.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
750323,0.0,4.0,25.0,8249.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
758243,0.0,4.0,46.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
769065,1.0,3.0,26.0,8249.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
784325,5.0,2.0,53.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
786804,1.0,3.0,40.0,8249.0,16.0,16.0,25.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
789235,3.0,3.0,47.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
790898,1.0,5.0,36.0,8249.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,13.0,6.0,2019
792074,3.0,2.0,39.0,8249.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
793017,3.0,3.0,31.0,8249.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
793585,2.0,3.0,29.0,8249.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
794560,1.0,4.0,22.0,8249.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
799578,3.0,2.0,50.0,8249.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
801230,1.0,3.0,26.0,8249.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
803195,3.0,4.0,23.0,8249.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
803206,1.0,5.0,46.0,8249.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
805234,1.0,5.0,36.0,8249.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
807358,1.0,5.0,41.0,8249.0,16.0,16.0,25.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
807818,4.0,4.0,50.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
808010,1.0,4.0,41.0,8249.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
813654,1.0,5.0,26.0,8249.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
814392,0.0,4.0,48.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
815381,0.0,5.0,27.0,8249.0,16.0,16.0,25.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
815706,0.0,4.0,38.0,8249.0,16.0,16.0,25.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
817778,3.0,4.0,47.0,8249.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
818131,2.0,1.0,47.0,8249.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
823420,3.0,3.0,23.0,8249.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
825180,1.0,4.0,33.0,8249.0,16.0,16.0,25.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
826942,3.0,2.0,23.0,8249.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
829870,3.0,2.0,41.0,8249.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
830921,3.0,1.0,40.0,8249.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
832048,3.0,2.0,24.0,8249.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
838703,3.0,3.0,34.0,8249.0,16.0,16.0,25.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
840178,3.0,2.0,42.0,8249.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,17.0,6.0,2019
845166,3.0,3.0,40.0,8249.0,16.0,16.0,25.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
854731,3.0,3.0,42.0,8249.0,16.0,16.0,25.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
347592,0.0,4.0,19.0,1499.0,16.0,16.0,25.0,16.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
351112,3.0,4.0,54.0,3749.0,16.0,16.0,25.0,16.0,0.0,45+ y.o.,1.Under VND 4.5m,2.0,5.0,2018
353417,3.0,7.0,21.0,3749.0,16.0,16.0,25.0,16.0,1.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
365745,0.0,4.0,39.0,1499.0,16.0,16.0,25.0,16.0,0.0,35 - 39 y.o.,1.Under VND 4.5m,8.0,1.0,2018
366420,5.0,2.0,51.0,3749.0,16.0,16.0,25.0,16.0,1.0,45+ y.o.,1.Under VND 4.5m,27.0,0.0,2018
366774,5.0,2.0,29.0,3749.0,16.0,16.0,25.0,16.0,0.0,25 - 29 y.o.,1.Under VND 4.5m,24.0,0.0,2018
