ID,Daypart,Visit#Daypart
440232,5 PM - before 9 PM,4.0
440893,5 PM - before 9 PM,4.0
441229,5 PM - before 9 PM,4.0
441977,5 PM - before 9 PM,4.0
442156,5 PM - before 9 PM,4.0
444176,5 PM - before 9 PM,4.0
444696,5 PM - before 9 PM,4.0
445034,5 PM - before 9 PM,4.0
445035,5 PM - before 9 PM,4.0
445036,5 PM - before 9 PM,4.0
445926,5 PM - before 9 PM,4.0
446316,5 PM - before 9 PM,4.0
446343,5 PM - before 9 PM,4.0
446601,5 PM - before 9 PM,4.0
446665,5 PM - before 9 PM,4.0
446739,5 PM - before 9 PM,4.0
447066,5 PM - before 9 PM,4.0
448349,5 PM - before 9 PM,4.0
448729,5 PM - before 9 PM,4.0
449587,5 PM - before 9 PM,4.0
449777,5 PM - before 9 PM,4.0
449797,5 PM - before 9 PM,4.0
451074,5 PM - before 9 PM,4.0
451098,5 PM - before 9 PM,4.0
451374,5 PM - before 9 PM,4.0
451440,5 PM - before 9 PM,4.0
451487,5 PM - before 9 PM,4.0
451600,5 PM - before 9 PM,4.0
452268,5 PM - before 9 PM,4.0
452984,5 PM - before 9 PM,4.0
453119,5 PM - before 9 PM,4.0
453846,5 PM - before 9 PM,4.0
454456,5 PM - before 9 PM,4.0
454523,5 PM - before 9 PM,4.0
454579,5 PM - before 9 PM,4.0
454621,5 PM - before 9 PM,4.0
454634,5 PM - before 9 PM,4.0
454936,5 PM - before 9 PM,4.0
455349,5 PM - before 9 PM,4.0
456309,5 PM - before 9 PM,4.0
456628,5 PM - before 9 PM,4.0
458748,5 PM - before 9 PM,4.0
460442,5 PM - before 9 PM,4.0
366266,5 PM - before 9 PM,4.0
367179,5 PM - before 9 PM,4.0
367182,5 PM - before 9 PM,4.0
368426,5 PM - before 9 PM,4.0
370897,5 PM - before 9 PM,4.0
370899,5 PM - before 9 PM,4.0
370902,5 PM - before 9 PM,4.0
388359,5 PM - before 9 PM,4.0
389115,5 PM - before 9 PM,4.0
389637,5 PM - before 9 PM,4.0
390440,5 PM - before 9 PM,4.0
391992,5 PM - before 9 PM,4.0
392033,5 PM - before 9 PM,4.0
392042,5 PM - before 9 PM,4.0
392044,5 PM - before 9 PM,4.0
392307,5 PM - before 9 PM,4.0
393493,5 PM - before 9 PM,4.0
394541,5 PM - before 9 PM,4.0
394546,5 PM - before 9 PM,4.0
394547,5 PM - before 9 PM,4.0
394577,5 PM - before 9 PM,4.0
394581,5 PM - before 9 PM,4.0
396188,5 PM - before 9 PM,4.0
401474,5 PM - before 9 PM,4.0
407597,5 PM - before 9 PM,4.0
411004,5 PM - before 9 PM,4.0
411080,5 PM - before 9 PM,4.0
411361,5 PM - before 9 PM,4.0
412599,5 PM - before 9 PM,4.0
412763,5 PM - before 9 PM,4.0
412765,5 PM - before 9 PM,4.0
415173,5 PM - before 9 PM,4.0
416429,5 PM - before 9 PM,4.0
416430,5 PM - before 9 PM,4.0
416503,5 PM - before 9 PM,4.0
416551,5 PM - before 9 PM,4.0
418491,5 PM - before 9 PM,4.0
419481,5 PM - before 9 PM,4.0
419506,5 PM - before 9 PM,4.0
428417,5 PM - before 9 PM,4.0
429487,5 PM - before 9 PM,4.0
429913,5 PM - before 9 PM,4.0
430348,5 PM - before 9 PM,4.0
435056,5 PM - before 9 PM,4.0
435383,5 PM - before 9 PM,4.0
440523,5 PM - before 9 PM,4.0
441214,5 PM - before 9 PM,4.0
443711,5 PM - before 9 PM,4.0
443712,5 PM - before 9 PM,4.0
444227,5 PM - before 9 PM,4.0
445297,5 PM - before 9 PM,4.0
446448,5 PM - before 9 PM,4.0
446474,5 PM - before 9 PM,4.0
446819,5 PM - before 9 PM,4.0
446821,5 PM - before 9 PM,4.0
446868,5 PM - before 9 PM,4.0
446879,5 PM - before 9 PM,4.0
446881,5 PM - before 9 PM,4.0
449498,5 PM - before 9 PM,4.0
449502,5 PM - before 9 PM,4.0
449504,5 PM - before 9 PM,4.0
449992,5 PM - before 9 PM,4.0
450832,5 PM - before 9 PM,4.0
450833,5 PM - before 9 PM,4.0
452001,5 PM - before 9 PM,4.0
346076,5 PM - before 9 PM,4.0
351103,5 PM - before 9 PM,4.0
351104,5 PM - before 9 PM,4.0
351108,5 PM - before 9 PM,4.0
365682,5 PM - before 9 PM,4.0
367861,5 PM - before 9 PM,4.0
368410,5 PM - before 9 PM,4.0
368436,5 PM - before 9 PM,4.0
369436,5 PM - before 9 PM,4.0
370869,5 PM - before 9 PM,4.0
370873,5 PM - before 9 PM,4.0
371060,5 PM - before 9 PM,4.0
371061,5 PM - before 9 PM,4.0
372558,5 PM - before 9 PM,4.0
390350,5 PM - before 9 PM,4.0
391106,5 PM - before 9 PM,4.0
391110,5 PM - before 9 PM,4.0
391111,5 PM - before 9 PM,4.0
392406,5 PM - before 9 PM,4.0
394254,5 PM - before 9 PM,4.0
394255,5 PM - before 9 PM,4.0
405571,5 PM - before 9 PM,4.0
405576,5 PM - before 9 PM,4.0
405664,5 PM - before 9 PM,4.0
408657,5 PM - before 9 PM,4.0
409374,5 PM - before 9 PM,4.0
409619,5 PM - before 9 PM,4.0
411142,5 PM - before 9 PM,4.0
411711,5 PM - before 9 PM,4.0
413854,5 PM - before 9 PM,4.0
414173,5 PM - before 9 PM,4.0
414174,5 PM - before 9 PM,4.0
421677,5 PM - before 9 PM,4.0
425519,5 PM - before 9 PM,4.0
434369,5 PM - before 9 PM,4.0
435083,5 PM - before 9 PM,4.0
436877,5 PM - before 9 PM,4.0
437632,5 PM - before 9 PM,4.0
437841,5 PM - before 9 PM,4.0
437945,5 PM - before 9 PM,4.0
437947,5 PM - before 9 PM,4.0
437949,5 PM - before 9 PM,4.0
438814,5 PM - before 9 PM,4.0
439015,5 PM - before 9 PM,4.0
439016,5 PM - before 9 PM,4.0
439354,5 PM - before 9 PM,4.0
439356,5 PM - before 9 PM,4.0
439359,5 PM - before 9 PM,4.0
439608,5 PM - before 9 PM,4.0
439662,5 PM - before 9 PM,4.0
439946,5 PM - before 9 PM,4.0
440661,5 PM - before 9 PM,4.0
440748,5 PM - before 9 PM,4.0
440752,5 PM - before 9 PM,4.0
440754,5 PM - before 9 PM,4.0
440979,5 PM - before 9 PM,4.0
441072,5 PM - before 9 PM,4.0
441235,5 PM - before 9 PM,4.0
441243,5 PM - before 9 PM,4.0
441787,5 PM - before 9 PM,4.0
444388,5 PM - before 9 PM,4.0
444411,5 PM - before 9 PM,4.0
445330,5 PM - before 9 PM,4.0
445331,5 PM - before 9 PM,4.0
446158,5 PM - before 9 PM,4.0
446254,5 PM - before 9 PM,4.0
446336,5 PM - before 9 PM,4.0
447857,5 PM - before 9 PM,4.0
448031,5 PM - before 9 PM,4.0
448125,5 PM - before 9 PM,4.0
449067,5 PM - before 9 PM,4.0
449477,5 PM - before 9 PM,4.0
451135,5 PM - before 9 PM,4.0
451356,5 PM - before 9 PM,4.0
451393,5 PM - before 9 PM,4.0
451397,5 PM - before 9 PM,4.0
451398,5 PM - before 9 PM,4.0
451461,5 PM - before 9 PM,4.0
453082,5 PM - before 9 PM,4.0
454334,5 PM - before 9 PM,4.0
454985,5 PM - before 9 PM,4.0
455815,5 PM - before 9 PM,4.0
456512,5 PM - before 9 PM,4.0
456584,5 PM - before 9 PM,4.0
456809,5 PM - before 9 PM,4.0
457287,5 PM - before 9 PM,4.0
457300,5 PM - before 9 PM,4.0
457517,5 PM - before 9 PM,4.0
457771,5 PM - before 9 PM,4.0
458085,5 PM - before 9 PM,4.0
458088,5 PM - before 9 PM,4.0
458253,5 PM - before 9 PM,4.0
458977,5 PM - before 9 PM,4.0
459480,5 PM - before 9 PM,4.0
357745,5 PM - before 9 PM,4.0
359875,5 PM - before 9 PM,4.0
360517,5 PM - before 9 PM,4.0
360518,5 PM - before 9 PM,4.0
360704,5 PM - before 9 PM,4.0
362216,5 PM - before 9 PM,4.0
362676,5 PM - before 9 PM,4.0
363115,5 PM - before 9 PM,4.0
366071,5 PM - before 9 PM,4.0
368600,5 PM - before 9 PM,4.0
368601,5 PM - before 9 PM,4.0
368846,5 PM - before 9 PM,4.0
369279,5 PM - before 9 PM,4.0
372096,5 PM - before 9 PM,4.0
381311,5 PM - before 9 PM,4.0
381389,5 PM - before 9 PM,4.0
381391,5 PM - before 9 PM,4.0
381396,5 PM - before 9 PM,4.0
381465,5 PM - before 9 PM,4.0
382695,5 PM - before 9 PM,4.0
392008,5 PM - before 9 PM,4.0
392645,5 PM - before 9 PM,4.0
395037,5 PM - before 9 PM,4.0
395040,5 PM - before 9 PM,4.0
399748,5 PM - before 9 PM,4.0
399752,5 PM - before 9 PM,4.0
407563,5 PM - before 9 PM,4.0
410851,5 PM - before 9 PM,4.0
410857,5 PM - before 9 PM,4.0
410859,5 PM - before 9 PM,4.0
410862,5 PM - before 9 PM,4.0
410865,5 PM - before 9 PM,4.0
410866,5 PM - before 9 PM,4.0
410989,5 PM - before 9 PM,4.0
411661,5 PM - before 9 PM,4.0
411663,5 PM - before 9 PM,4.0
411688,5 PM - before 9 PM,4.0
411794,5 PM - before 9 PM,4.0
411795,5 PM - before 9 PM,4.0
411797,5 PM - before 9 PM,4.0
411800,5 PM - before 9 PM,4.0
431619,5 PM - before 9 PM,4.0
431622,5 PM - before 9 PM,4.0
431625,5 PM - before 9 PM,4.0
431930,5 PM - before 9 PM,4.0
432541,5 PM - before 9 PM,4.0
435614,5 PM - before 9 PM,4.0
435972,5 PM - before 9 PM,4.0
437245,5 PM - before 9 PM,4.0
437258,5 PM - before 9 PM,4.0
437259,5 PM - before 9 PM,4.0
438988,5 PM - before 9 PM,4.0
439194,5 PM - before 9 PM,4.0
439195,5 PM - before 9 PM,4.0
439196,5 PM - before 9 PM,4.0
439197,5 PM - before 9 PM,4.0
440048,5 PM - before 9 PM,4.0
440471,5 PM - before 9 PM,4.0
441315,5 PM - before 9 PM,4.0
441912,5 PM - before 9 PM,4.0
441917,5 PM - before 9 PM,4.0
442246,5 PM - before 9 PM,4.0
442338,5 PM - before 9 PM,4.0
443566,5 PM - before 9 PM,4.0
443595,5 PM - before 9 PM,4.0
443655,5 PM - before 9 PM,4.0
443721,5 PM - before 9 PM,4.0
443722,5 PM - before 9 PM,4.0
443723,5 PM - before 9 PM,4.0
443725,5 PM - before 9 PM,4.0
443728,5 PM - before 9 PM,4.0
443737,5 PM - before 9 PM,4.0
443998,5 PM - before 9 PM,4.0
443999,5 PM - before 9 PM,4.0
444081,5 PM - before 9 PM,4.0
444459,5 PM - before 9 PM,4.0
444670,5 PM - before 9 PM,4.0
446096,5 PM - before 9 PM,4.0
446169,5 PM - before 9 PM,4.0
446177,5 PM - before 9 PM,4.0
446260,5 PM - before 9 PM,4.0
447139,5 PM - before 9 PM,4.0
448071,5 PM - before 9 PM,4.0
448116,5 PM - before 9 PM,4.0
448417,5 PM - before 9 PM,4.0
448984,5 PM - before 9 PM,4.0
449279,5 PM - before 9 PM,4.0
449428,5 PM - before 9 PM,4.0
449429,5 PM - before 9 PM,4.0
449533,5 PM - before 9 PM,4.0
450811,5 PM - before 9 PM,4.0
450968,5 PM - before 9 PM,4.0
450971,5 PM - before 9 PM,4.0
451849,5 PM - before 9 PM,4.0
451891,5 PM - before 9 PM,4.0
451892,5 PM - before 9 PM,4.0
451900,5 PM - before 9 PM,4.0
451903,5 PM - before 9 PM,4.0
451907,5 PM - before 9 PM,4.0
451913,5 PM - before 9 PM,4.0
452302,5 PM - before 9 PM,4.0
452332,5 PM - before 9 PM,4.0
452453,5 PM - before 9 PM,4.0
452560,5 PM - before 9 PM,4.0
452625,5 PM - before 9 PM,4.0
452632,5 PM - before 9 PM,4.0
453659,5 PM - before 9 PM,4.0
453738,5 PM - before 9 PM,4.0
454672,5 PM - before 9 PM,4.0
454792,5 PM - before 9 PM,4.0
454918,5 PM - before 9 PM,4.0
455319,5 PM - before 9 PM,4.0
455320,5 PM - before 9 PM,4.0
455443,5 PM - before 9 PM,4.0
455573,5 PM - before 9 PM,4.0
455582,5 PM - before 9 PM,4.0
455587,5 PM - before 9 PM,4.0
456854,5 PM - before 9 PM,4.0
456857,5 PM - before 9 PM,4.0
458165,5 PM - before 9 PM,4.0
458545,5 PM - before 9 PM,4.0
458936,5 PM - before 9 PM,4.0
459054,5 PM - before 9 PM,4.0
459783,5 PM - before 9 PM,4.0
459890,5 PM - before 9 PM,4.0
460010,5 PM - before 9 PM,4.0
91490,5 PM - before 9 PM,5.0
91770,5 PM - before 9 PM,5.0
92157,5 PM - before 9 PM,5.0
94806,5 PM - before 9 PM,5.0
94869,5 PM - before 9 PM,5.0
95189,5 PM - before 9 PM,5.0
95193,5 PM - before 9 PM,5.0
95912,5 PM - before 9 PM,5.0
96122,5 PM - before 9 PM,5.0
97143,5 PM - before 9 PM,5.0
97144,5 PM - before 9 PM,5.0
101932,5 PM - before 9 PM,5.0
111485,5 PM - before 9 PM,5.0
111873,5 PM - before 9 PM,5.0
112270,5 PM - before 9 PM,5.0
115413,5 PM - before 9 PM,5.0
119598,5 PM - before 9 PM,5.0
120072,5 PM - before 9 PM,5.0
122589,5 PM - before 9 PM,5.0
123258,5 PM - before 9 PM,5.0
124199,5 PM - before 9 PM,5.0
124222,5 PM - before 9 PM,5.0
124831,5 PM - before 9 PM,5.0
124840,5 PM - before 9 PM,5.0
126117,5 PM - before 9 PM,5.0
131563,5 PM - before 9 PM,5.0
133898,5 PM - before 9 PM,5.0
134538,5 PM - before 9 PM,5.0
135009,5 PM - before 9 PM,5.0
135180,5 PM - before 9 PM,5.0
137890,5 PM - before 9 PM,5.0
137948,5 PM - before 9 PM,5.0
138379,5 PM - before 9 PM,5.0
138383,5 PM - before 9 PM,5.0
138596,5 PM - before 9 PM,5.0
138971,5 PM - before 9 PM,5.0
138980,5 PM - before 9 PM,5.0
138985,5 PM - before 9 PM,5.0
138990,5 PM - before 9 PM,5.0
139043,5 PM - before 9 PM,5.0
139053,5 PM - before 9 PM,5.0
140795,5 PM - before 9 PM,5.0
141329,5 PM - before 9 PM,5.0
349553,5 PM - before 9 PM,5.0
349957,5 PM - before 9 PM,5.0
367860,5 PM - before 9 PM,5.0
386291,5 PM - before 9 PM,5.0
406335,5 PM - before 9 PM,5.0
408870,5 PM - before 9 PM,5.0
435140,5 PM - before 9 PM,5.0
440906,5 PM - before 9 PM,5.0
441048,5 PM - before 9 PM,5.0
442155,5 PM - before 9 PM,5.0
445334,5 PM - before 9 PM,5.0
445756,5 PM - before 9 PM,5.0
446634,5 PM - before 9 PM,5.0
448004,5 PM - before 9 PM,5.0
455550,5 PM - before 9 PM,5.0
457290,5 PM - before 9 PM,5.0
459630,5 PM - before 9 PM,5.0
729019,5 PM - before 9 PM,5.0
731668,5 PM - before 9 PM,5.0
731782,5 PM - before 9 PM,5.0
735741,5 PM - before 9 PM,5.0
737286,5 PM - before 9 PM,5.0
741732,5 PM - before 9 PM,5.0
746038,5 PM - before 9 PM,5.0
748678,5 PM - before 9 PM,5.0
749434,5 PM - before 9 PM,5.0
750599,5 PM - before 9 PM,5.0
751488,5 PM - before 9 PM,5.0
752774,5 PM - before 9 PM,5.0
756395,5 PM - before 9 PM,5.0
783368,5 PM - before 9 PM,5.0
784423,5 PM - before 9 PM,5.0
786019,5 PM - before 9 PM,5.0
794703,5 PM - before 9 PM,5.0
794828,5 PM - before 9 PM,5.0
795370,5 PM - before 9 PM,5.0
796685,5 PM - before 9 PM,5.0
800589,5 PM - before 9 PM,5.0
803195,5 PM - before 9 PM,5.0
809444,5 PM - before 9 PM,5.0
809737,5 PM - before 9 PM,5.0
811745,5 PM - before 9 PM,5.0
812098,5 PM - before 9 PM,5.0
812162,5 PM - before 9 PM,5.0
813948,5 PM - before 9 PM,5.0
814497,5 PM - before 9 PM,5.0
814630,5 PM - before 9 PM,5.0
818037,5 PM - before 9 PM,5.0
818320,5 PM - before 9 PM,5.0
818769,5 PM - before 9 PM,5.0
823248,5 PM - before 9 PM,5.0
823517,5 PM - before 9 PM,5.0
824843,5 PM - before 9 PM,5.0
826689,5 PM - before 9 PM,5.0
827086,5 PM - before 9 PM,5.0
828394,5 PM - before 9 PM,5.0
830035,5 PM - before 9 PM,5.0
830171,5 PM - before 9 PM,5.0
830247,5 PM - before 9 PM,5.0
833439,5 PM - before 9 PM,5.0
833440,5 PM - before 9 PM,5.0
833631,5 PM - before 9 PM,5.0
834430,5 PM - before 9 PM,5.0
836080,5 PM - before 9 PM,5.0
836347,5 PM - before 9 PM,5.0
837661,5 PM - before 9 PM,5.0
839735,5 PM - before 9 PM,5.0
839899,5 PM - before 9 PM,5.0
840057,5 PM - before 9 PM,5.0
841135,5 PM - before 9 PM,5.0
841612,5 PM - before 9 PM,5.0
844585,5 PM - before 9 PM,5.0
844661,5 PM - before 9 PM,5.0
846330,5 PM - before 9 PM,5.0
846332,5 PM - before 9 PM,5.0
846666,5 PM - before 9 PM,5.0
847526,5 PM - before 9 PM,5.0
848708,5 PM - before 9 PM,5.0
97195,5 PM - before 9 PM,5.0
98121,5 PM - before 9 PM,5.0
98283,5 PM - before 9 PM,5.0
101124,5 PM - before 9 PM,5.0
102970,5 PM - before 9 PM,5.0
105012,5 PM - before 9 PM,5.0
105153,5 PM - before 9 PM,5.0
105171,5 PM - before 9 PM,5.0
106972,5 PM - before 9 PM,5.0
107227,5 PM - before 9 PM,5.0
107635,5 PM - before 9 PM,5.0
107991,5 PM - before 9 PM,5.0
108091,5 PM - before 9 PM,5.0
108116,5 PM - before 9 PM,5.0
108257,5 PM - before 9 PM,5.0
116062,5 PM - before 9 PM,5.0
116180,5 PM - before 9 PM,5.0
117658,5 PM - before 9 PM,5.0
118717,5 PM - before 9 PM,5.0
118768,5 PM - before 9 PM,5.0
119151,5 PM - before 9 PM,5.0
120604,5 PM - before 9 PM,5.0
121129,5 PM - before 9 PM,5.0
133891,5 PM - before 9 PM,5.0
133919,5 PM - before 9 PM,5.0
134022,5 PM - before 9 PM,5.0
134833,5 PM - before 9 PM,5.0
135167,5 PM - before 9 PM,5.0
135257,5 PM - before 9 PM,5.0
135449,5 PM - before 9 PM,5.0
138869,5 PM - before 9 PM,5.0
344644,5 PM - before 9 PM,5.0
348224,5 PM - before 9 PM,5.0
358930,5 PM - before 9 PM,5.0
359566,5 PM - before 9 PM,5.0
365736,5 PM - before 9 PM,5.0
365742,5 PM - before 9 PM,5.0
378154,5 PM - before 9 PM,5.0
381735,5 PM - before 9 PM,5.0
381738,5 PM - before 9 PM,5.0
382291,5 PM - before 9 PM,5.0
383095,5 PM - before 9 PM,5.0
385283,5 PM - before 9 PM,5.0
393333,5 PM - before 9 PM,5.0
396389,5 PM - before 9 PM,5.0
414755,5 PM - before 9 PM,5.0
415946,5 PM - before 9 PM,5.0
418414,5 PM - before 9 PM,5.0
419055,5 PM - before 9 PM,5.0
419105,5 PM - before 9 PM,5.0
750323,5 PM - before 9 PM,5.0
768874,5 PM - before 9 PM,5.0
790806,5 PM - before 9 PM,5.0
792962,5 PM - before 9 PM,5.0
799079,5 PM - before 9 PM,5.0
806038,5 PM - before 9 PM,5.0
806515,5 PM - before 9 PM,5.0
808580,5 PM - before 9 PM,5.0
809045,5 PM - before 9 PM,5.0
814000,5 PM - before 9 PM,5.0
815990,5 PM - before 9 PM,5.0
816003,5 PM - before 9 PM,5.0
817786,5 PM - before 9 PM,5.0
824050,5 PM - before 9 PM,5.0
833064,5 PM - before 9 PM,5.0
833354,5 PM - before 9 PM,5.0
834366,5 PM - before 9 PM,5.0
834890,5 PM - before 9 PM,5.0
835954,5 PM - before 9 PM,5.0
836069,5 PM - before 9 PM,5.0
836131,5 PM - before 9 PM,5.0
836549,5 PM - before 9 PM,5.0
837898,5 PM - before 9 PM,5.0
838054,5 PM - before 9 PM,5.0
838219,5 PM - before 9 PM,5.0
838803,5 PM - before 9 PM,5.0
843111,5 PM - before 9 PM,5.0
843136,5 PM - before 9 PM,5.0
843191,5 PM - before 9 PM,5.0
843196,5 PM - before 9 PM,5.0
843322,5 PM - before 9 PM,5.0
843811,5 PM - before 9 PM,5.0
106497,5 PM - before 9 PM,5.0
109039,5 PM - before 9 PM,5.0
112466,5 PM - before 9 PM,5.0
112511,5 PM - before 9 PM,5.0
112820,5 PM - before 9 PM,5.0
112922,5 PM - before 9 PM,5.0
115064,5 PM - before 9 PM,5.0
119486,5 PM - before 9 PM,5.0
120092,5 PM - before 9 PM,5.0
121418,5 PM - before 9 PM,5.0
121484,5 PM - before 9 PM,5.0
125698,5 PM - before 9 PM,5.0
125955,5 PM - before 9 PM,5.0
126974,5 PM - before 9 PM,5.0
127252,5 PM - before 9 PM,5.0
127363,5 PM - before 9 PM,5.0
127596,5 PM - before 9 PM,5.0
131590,5 PM - before 9 PM,5.0
132939,5 PM - before 9 PM,5.0
132964,5 PM - before 9 PM,5.0
133641,5 PM - before 9 PM,5.0
134107,5 PM - before 9 PM,5.0
134321,5 PM - before 9 PM,5.0
134781,5 PM - before 9 PM,5.0
134844,5 PM - before 9 PM,5.0
135894,5 PM - before 9 PM,5.0
135904,5 PM - before 9 PM,5.0
136388,5 PM - before 9 PM,5.0
136389,5 PM - before 9 PM,5.0
138169,5 PM - before 9 PM,5.0
138594,5 PM - before 9 PM,5.0
138646,5 PM - before 9 PM,5.0
139175,5 PM - before 9 PM,5.0
368416,5 PM - before 9 PM,5.0
369611,5 PM - before 9 PM,5.0
370839,5 PM - before 9 PM,5.0
373375,5 PM - before 9 PM,5.0
376744,5 PM - before 9 PM,5.0
379200,5 PM - before 9 PM,5.0
380205,5 PM - before 9 PM,5.0
381859,5 PM - before 9 PM,5.0
386262,5 PM - before 9 PM,5.0
392304,5 PM - before 9 PM,5.0
396939,5 PM - before 9 PM,5.0
399259,5 PM - before 9 PM,5.0
409852,5 PM - before 9 PM,5.0
410021,5 PM - before 9 PM,5.0
416504,5 PM - before 9 PM,5.0
416733,5 PM - before 9 PM,5.0
418205,5 PM - before 9 PM,5.0
419245,5 PM - before 9 PM,5.0
422368,5 PM - before 9 PM,5.0
422965,5 PM - before 9 PM,5.0
427192,5 PM - before 9 PM,5.0
428466,5 PM - before 9 PM,5.0
428756,5 PM - before 9 PM,5.0
428757,5 PM - before 9 PM,5.0
433260,5 PM - before 9 PM,5.0
438194,5 PM - before 9 PM,5.0
438703,5 PM - before 9 PM,5.0
439304,5 PM - before 9 PM,5.0
440031,5 PM - before 9 PM,5.0
440426,5 PM - before 9 PM,5.0
441935,5 PM - before 9 PM,5.0
445216,5 PM - before 9 PM,5.0
446820,5 PM - before 9 PM,5.0
446823,5 PM - before 9 PM,5.0
446882,5 PM - before 9 PM,5.0
446907,5 PM - before 9 PM,5.0
447654,5 PM - before 9 PM,5.0
449259,5 PM - before 9 PM,5.0
449734,5 PM - before 9 PM,5.0
450201,5 PM - before 9 PM,5.0
450990,5 PM - before 9 PM,5.0
452721,5 PM - before 9 PM,5.0
453196,5 PM - before 9 PM,5.0
453374,5 PM - before 9 PM,5.0
453782,5 PM - before 9 PM,5.0
454422,5 PM - before 9 PM,5.0
454979,5 PM - before 9 PM,5.0
455145,5 PM - before 9 PM,5.0
455348,5 PM - before 9 PM,5.0
456394,5 PM - before 9 PM,5.0
457477,5 PM - before 9 PM,5.0
457621,5 PM - before 9 PM,5.0
457786,5 PM - before 9 PM,5.0
460398,5 PM - before 9 PM,5.0
724930,5 PM - before 9 PM,5.0
725076,5 PM - before 9 PM,5.0
729070,5 PM - before 9 PM,5.0
730804,5 PM - before 9 PM,5.0
730821,5 PM - before 9 PM,5.0
738417,5 PM - before 9 PM,5.0
744065,5 PM - before 9 PM,5.0
747978,5 PM - before 9 PM,5.0
751422,5 PM - before 9 PM,5.0
751460,5 PM - before 9 PM,5.0
769812,5 PM - before 9 PM,5.0
780513,5 PM - before 9 PM,5.0
782110,5 PM - before 9 PM,5.0
782937,5 PM - before 9 PM,5.0
783116,5 PM - before 9 PM,5.0
790423,5 PM - before 9 PM,5.0
793118,5 PM - before 9 PM,5.0
793458,5 PM - before 9 PM,5.0
796113,5 PM - before 9 PM,5.0
796204,5 PM - before 9 PM,5.0
798237,5 PM - before 9 PM,5.0
798775,5 PM - before 9 PM,5.0
799509,5 PM - before 9 PM,5.0
799930,5 PM - before 9 PM,5.0
801444,5 PM - before 9 PM,5.0
802915,5 PM - before 9 PM,5.0
803322,5 PM - before 9 PM,5.0
805132,5 PM - before 9 PM,5.0
806002,5 PM - before 9 PM,5.0
809642,5 PM - before 9 PM,5.0
812421,5 PM - before 9 PM,5.0
812924,5 PM - before 9 PM,5.0
814045,5 PM - before 9 PM,5.0
814096,5 PM - before 9 PM,5.0
815596,5 PM - before 9 PM,5.0
816115,5 PM - before 9 PM,5.0
816151,5 PM - before 9 PM,5.0
816350,5 PM - before 9 PM,5.0
816367,5 PM - before 9 PM,5.0
816602,5 PM - before 9 PM,5.0
817624,5 PM - before 9 PM,5.0
817758,5 PM - before 9 PM,5.0
818197,5 PM - before 9 PM,5.0
818359,5 PM - before 9 PM,5.0
818412,5 PM - before 9 PM,5.0
821042,5 PM - before 9 PM,5.0
827640,5 PM - before 9 PM,5.0
827845,5 PM - before 9 PM,5.0
828324,5 PM - before 9 PM,5.0
828721,5 PM - before 9 PM,5.0
830304,5 PM - before 9 PM,5.0
831668,5 PM - before 9 PM,5.0
837600,5 PM - before 9 PM,5.0
852150,5 PM - before 9 PM,5.0
856200,5 PM - before 9 PM,5.0
862458,5 PM - before 9 PM,5.0
863754,5 PM - before 9 PM,5.0
97476,5 PM - before 9 PM,5.0
102987,5 PM - before 9 PM,5.0
105307,5 PM - before 9 PM,5.0
106573,5 PM - before 9 PM,5.0
106611,5 PM - before 9 PM,5.0
108152,5 PM - before 9 PM,5.0
119982,5 PM - before 9 PM,5.0
120131,5 PM - before 9 PM,5.0
121571,5 PM - before 9 PM,5.0
121572,5 PM - before 9 PM,5.0
121622,5 PM - before 9 PM,5.0
122969,5 PM - before 9 PM,5.0
134965,5 PM - before 9 PM,5.0
134968,5 PM - before 9 PM,5.0
138148,5 PM - before 9 PM,5.0
138417,5 PM - before 9 PM,5.0
138484,5 PM - before 9 PM,5.0
138513,5 PM - before 9 PM,5.0
138585,5 PM - before 9 PM,5.0
138621,5 PM - before 9 PM,5.0
138664,5 PM - before 9 PM,5.0
138706,5 PM - before 9 PM,5.0
138720,5 PM - before 9 PM,5.0
138730,5 PM - before 9 PM,5.0
138756,5 PM - before 9 PM,5.0
138879,5 PM - before 9 PM,5.0
138880,5 PM - before 9 PM,5.0
138907,5 PM - before 9 PM,5.0
138908,5 PM - before 9 PM,5.0
139036,5 PM - before 9 PM,5.0
139916,5 PM - before 9 PM,5.0
139917,5 PM - before 9 PM,5.0
139920,5 PM - before 9 PM,5.0
139959,5 PM - before 9 PM,5.0
139996,5 PM - before 9 PM,5.0
139997,5 PM - before 9 PM,5.0
140034,5 PM - before 9 PM,5.0
140057,5 PM - before 9 PM,5.0
140101,5 PM - before 9 PM,5.0
140222,5 PM - before 9 PM,5.0
140223,5 PM - before 9 PM,5.0
140235,5 PM - before 9 PM,5.0
140238,5 PM - before 9 PM,5.0
140295,5 PM - before 9 PM,5.0
140309,5 PM - before 9 PM,5.0
140310,5 PM - before 9 PM,5.0
140311,5 PM - before 9 PM,5.0
140327,5 PM - before 9 PM,5.0
140659,5 PM - before 9 PM,5.0
140676,5 PM - before 9 PM,5.0
140677,5 PM - before 9 PM,5.0
140715,5 PM - before 9 PM,5.0
140735,5 PM - before 9 PM,5.0
140737,5 PM - before 9 PM,5.0
140743,5 PM - before 9 PM,5.0
140744,5 PM - before 9 PM,5.0
140747,5 PM - before 9 PM,5.0
359946,5 PM - before 9 PM,5.0
368248,5 PM - before 9 PM,5.0
368849,5 PM - before 9 PM,5.0
