ID,Dayofweek,Visit#Dayofweek,Weekday#end
95727,Monday,1.0,Weekdays
95731,Thursday,1.0,Weekdays
96598,Wednesday,1.0,Weekdays
96601,Tuesday,1.0,Weekdays
101922,Wednesday,1.0,Weekdays
101924,Monday,1.0,Weekdays
101928,Thursday,1.0,Weekdays
101930,Tuesday,1.0,Weekdays
101932,Monday,1.0,Weekdays
101932,Wednesday,1.0,Weekdays
101932,Thursday,1.0,Weekdays
103004,Thursday,1.0,Weekdays
106765,Friday,1.0,Weekdays
106769,Friday,1.0,Weekdays
106770,Thursday,1.0,Weekdays
106770,Friday,1.0,Weekdays
108888,Tuesday,1.0,Weekdays
108888,Wednesday,1.0,Weekdays
109206,Tuesday,1.0,Weekdays
109206,Thursday,1.0,Weekdays
109208,Tuesday,1.0,Weekdays
109208,Wednesday,1.0,Weekdays
110406,Friday,1.0,Weekdays
110510,Wednesday,1.0,Weekdays
111011,Monday,1.0,Weekdays
111011,Tuesday,1.0,Weekdays
111011,Wednesday,1.0,Weekdays
111011,Friday,1.0,Weekdays
111013,Thursday,1.0,Weekdays
111013,Friday,1.0,Weekdays
111014,Friday,1.0,Weekdays
111432,Monday,1.0,Weekdays
111458,Tuesday,1.0,Weekdays
112222,Monday,1.0,Weekdays
112539,Monday,1.0,Weekdays
112539,Tuesday,1.0,Weekdays
112539,Wednesday,1.0,Weekdays
112539,Thursday,1.0,Weekdays
112539,Friday,1.0,Weekdays
112541,Wednesday,1.0,Weekdays
112541,Thursday,1.0,Weekdays
112541,Friday,1.0,Weekdays
112542,Thursday,1.0,Weekdays
112542,Friday,1.0,Weekdays
112543,Thursday,1.0,Weekdays
113580,Tuesday,1.0,Weekdays
115413,Wednesday,1.0,Weekdays
117712,Friday,1.0,Weekdays
118264,Wednesday,1.0,Weekdays
118265,Wednesday,1.0,Weekdays
118267,Tuesday,1.0,Weekdays
118267,Friday,1.0,Weekdays
118268,Tuesday,1.0,Weekdays
118271,Wednesday,1.0,Weekdays
118296,Tuesday,1.0,Weekdays
119202,Thursday,1.0,Weekdays
120126,Wednesday,1.0,Weekdays
121226,Tuesday,1.0,Weekdays
121226,Thursday,1.0,Weekdays
121953,Friday,1.0,Weekdays
122439,Thursday,1.0,Weekdays
122590,Thursday,1.0,Weekdays
122590,Friday,1.0,Weekdays
123942,Monday,1.0,Weekdays
123942,Tuesday,1.0,Weekdays
123942,Wednesday,1.0,Weekdays
123942,Thursday,1.0,Weekdays
124220,Tuesday,1.0,Weekdays
124222,Monday,1.0,Weekdays
124222,Thursday,1.0,Weekdays
124229,Friday,1.0,Weekdays
124320,Monday,1.0,Weekdays
124320,Tuesday,1.0,Weekdays
124320,Wednesday,1.0,Weekdays
124320,Thursday,1.0,Weekdays
124320,Friday,1.0,Weekdays
124321,Friday,1.0,Weekdays
124420,Friday,1.0,Weekdays
124557,Monday,1.0,Weekdays
124557,Wednesday,1.0,Weekdays
124557,Thursday,1.0,Weekdays
124557,Friday,1.0,Weekdays
124742,Thursday,1.0,Weekdays
124755,Monday,1.0,Weekdays
124755,Tuesday,1.0,Weekdays
132948,Wednesday,1.0,Weekdays
132951,Thursday,1.0,Weekdays
132954,Thursday,1.0,Weekdays
132957,Thursday,1.0,Weekdays
132958,Thursday,1.0,Weekdays
133377,Friday,1.0,Weekdays
133411,Thursday,1.0,Weekdays
133899,Monday,1.0,Weekdays
133899,Tuesday,1.0,Weekdays
133899,Wednesday,1.0,Weekdays
134336,Friday,1.0,Weekdays
134351,Tuesday,1.0,Weekdays
134351,Thursday,1.0,Weekdays
134422,Friday,1.0,Weekdays
134423,Monday,1.0,Weekdays
134423,Wednesday,1.0,Weekdays
134423,Thursday,1.0,Weekdays
134424,Thursday,1.0,Weekdays
135101,Tuesday,1.0,Weekdays
135103,Thursday,1.0,Weekdays
135131,Friday,1.0,Weekdays
135174,Tuesday,1.0,Weekdays
135174,Wednesday,1.0,Weekdays
135174,Friday,1.0,Weekdays
135298,Monday,1.0,Weekdays
138121,Monday,1.0,Weekdays
138121,Wednesday,1.0,Weekdays
138286,Thursday,1.0,Weekdays
138286,Friday,1.0,Weekdays
138374,Monday,1.0,Weekdays
138379,Monday,1.0,Weekdays
138384,Thursday,1.0,Weekdays
138504,Monday,1.0,Weekdays
138504,Tuesday,1.0,Weekdays
138504,Wednesday,1.0,Weekdays
138504,Thursday,1.0,Weekdays
138504,Friday,1.0,Weekdays
138655,Friday,1.0,Weekdays
138759,Tuesday,1.0,Weekdays
138764,Thursday,1.0,Weekdays
138979,Thursday,1.0,Weekdays
138994,Thursday,1.0,Weekdays
138994,Friday,1.0,Weekdays
138996,Monday,1.0,Weekdays
138996,Friday,1.0,Weekdays
138999,Thursday,1.0,Weekdays
138999,Friday,1.0,Weekdays
139000,Monday,1.0,Weekdays
139001,Thursday,1.0,Weekdays
139001,Friday,1.0,Weekdays
139041,Wednesday,1.0,Weekdays
139052,Thursday,1.0,Weekdays
139052,Friday,1.0,Weekdays
139072,Friday,1.0,Weekdays
141294,Monday,1.0,Weekdays
141294,Tuesday,1.0,Weekdays
141294,Wednesday,1.0,Weekdays
141294,Friday,1.0,Weekdays
357745,Monday,1.0,Weekdays
358635,Monday,1.0,Weekdays
358635,Friday,1.0,Weekdays
359399,Friday,1.0,Weekdays
359632,Monday,1.0,Weekdays
359946,Monday,1.0,Weekdays
359984,Monday,1.0,Weekdays
360525,Friday,1.0,Weekdays
362829,Monday,1.0,Weekdays
362829,Friday,1.0,Weekdays
364511,Friday,1.0,Weekdays
364513,Monday,1.0,Weekdays
368200,Friday,1.0,Weekdays
368468,Friday,1.0,Weekdays
368469,Friday,1.0,Weekdays
368563,Monday,1.0,Weekdays
370346,Friday,1.0,Weekdays
371873,Monday,1.0,Weekdays
381495,Friday,1.0,Weekdays
381498,Friday,1.0,Weekdays
382217,Friday,1.0,Weekdays
392008,Friday,1.0,Weekdays
392011,Friday,1.0,Weekdays
398942,Monday,1.0,Weekdays
399829,Friday,1.0,Weekdays
405701,Friday,1.0,Weekdays
407817,Monday,1.0,Weekdays
411354,Monday,1.0,Weekdays
411354,Friday,1.0,Weekdays
411356,Friday,1.0,Weekdays
411700,Monday,1.0,Weekdays
414170,Friday,1.0,Weekdays
430323,Monday,1.0,Weekdays
430324,Friday,1.0,Weekdays
430337,Monday,1.0,Weekdays
430889,Friday,1.0,Weekdays
431628,Friday,1.0,Weekdays
431630,Monday,1.0,Weekdays
431630,Friday,1.0,Weekdays
433329,Friday,1.0,Weekdays
437247,Monday,1.0,Weekdays
437768,Monday,1.0,Weekdays
439065,Friday,1.0,Weekdays
439069,Monday,1.0,Weekdays
440504,Monday,1.0,Weekdays
440505,Monday,1.0,Weekdays
440539,Monday,1.0,Weekdays
440539,Friday,1.0,Weekdays
440614,Monday,1.0,Weekdays
440614,Friday,1.0,Weekdays
441315,Monday,1.0,Weekdays
441895,Friday,1.0,Weekdays
441944,Monday,1.0,Weekdays
441963,Friday,1.0,Weekdays
442253,Monday,1.0,Weekdays
442343,Monday,1.0,Weekdays
442343,Friday,1.0,Weekdays
443082,Friday,1.0,Weekdays
443346,Monday,1.0,Weekdays
443346,Friday,1.0,Weekdays
443560,Monday,1.0,Weekdays
443561,Monday,1.0,Weekdays
443567,Monday,1.0,Weekdays
443648,Monday,1.0,Weekdays
443649,Monday,1.0,Weekdays
443653,Monday,1.0,Weekdays
443653,Friday,1.0,Weekdays
443654,Monday,1.0,Weekdays
443655,Monday,1.0,Weekdays
443734,Friday,1.0,Weekdays
444080,Friday,1.0,Weekdays
444456,Monday,1.0,Weekdays
444460,Friday,1.0,Weekdays
444462,Monday,1.0,Weekdays
444462,Friday,1.0,Weekdays
444729,Friday,1.0,Weekdays
445607,Friday,1.0,Weekdays
446381,Monday,1.0,Weekdays
446563,Monday,1.0,Weekdays
446669,Friday,1.0,Weekdays
447349,Friday,1.0,Weekdays
447439,Monday,1.0,Weekdays
447816,Monday,1.0,Weekdays
448417,Monday,1.0,Weekdays
449009,Friday,1.0,Weekdays
449270,Monday,1.0,Weekdays
449270,Friday,1.0,Weekdays
449727,Friday,1.0,Weekdays
449987,Monday,1.0,Weekdays
450969,Friday,1.0,Weekdays
450970,Monday,1.0,Weekdays
450971,Monday,1.0,Weekdays
450972,Friday,1.0,Weekdays
451409,Friday,1.0,Weekdays
451420,Friday,1.0,Weekdays
451421,Monday,1.0,Weekdays
451857,Friday,1.0,Weekdays
452356,Monday,1.0,Weekdays
453285,Friday,1.0,Weekdays
453572,Monday,1.0,Weekdays
453577,Friday,1.0,Weekdays
453579,Friday,1.0,Weekdays
453994,Monday,1.0,Weekdays
454831,Friday,1.0,Weekdays
454844,Monday,1.0,Weekdays
454844,Friday,1.0,Weekdays
454921,Monday,1.0,Weekdays
454921,Friday,1.0,Weekdays
455061,Monday,1.0,Weekdays
455548,Friday,1.0,Weekdays
455712,Monday,1.0,Weekdays
456053,Friday,1.0,Weekdays
456149,Friday,1.0,Weekdays
456150,Monday,1.0,Weekdays
457149,Friday,1.0,Weekdays
459970,Friday,1.0,Weekdays
460223,Friday,1.0,Weekdays
358486,Tuesday,1.0,Weekdays
358631,Tuesday,1.0,Weekdays
359883,Tuesday,1.0,Weekdays
359984,Tuesday,1.0,Weekdays
361473,Tuesday,1.0,Weekdays
361811,Tuesday,1.0,Weekdays
364511,Tuesday,1.0,Weekdays
364680,Tuesday,1.0,Weekdays
365657,Tuesday,1.0,Weekdays
367797,Tuesday,1.0,Weekdays
377402,Tuesday,1.0,Weekdays
377785,Tuesday,1.0,Weekdays
378872,Tuesday,1.0,Weekdays
382412,Tuesday,1.0,Weekdays
398943,Tuesday,1.0,Weekdays
398946,Tuesday,1.0,Weekdays
398947,Tuesday,1.0,Weekdays
398948,Tuesday,1.0,Weekdays
399748,Tuesday,1.0,Weekdays
399829,Tuesday,1.0,Weekdays
411316,Tuesday,1.0,Weekdays
411333,Tuesday,1.0,Weekdays
411662,Tuesday,1.0,Weekdays
414168,Tuesday,1.0,Weekdays
430292,Tuesday,1.0,Weekdays
430339,Tuesday,1.0,Weekdays
431630,Tuesday,1.0,Weekdays
435615,Tuesday,1.0,Weekdays
435969,Tuesday,1.0,Weekdays
437247,Tuesday,1.0,Weekdays
437767,Tuesday,1.0,Weekdays
437910,Tuesday,1.0,Weekdays
437912,Tuesday,1.0,Weekdays
439066,Tuesday,1.0,Weekdays
439070,Tuesday,1.0,Weekdays
440505,Tuesday,1.0,Weekdays
440577,Tuesday,1.0,Weekdays
441943,Tuesday,1.0,Weekdays
441944,Tuesday,1.0,Weekdays
441963,Tuesday,1.0,Weekdays
442343,Tuesday,1.0,Weekdays
443346,Tuesday,1.0,Weekdays
443564,Tuesday,1.0,Weekdays
444080,Tuesday,1.0,Weekdays
444455,Tuesday,1.0,Weekdays
444460,Tuesday,1.0,Weekdays
444462,Tuesday,1.0,Weekdays
445855,Tuesday,1.0,Weekdays
446107,Tuesday,1.0,Weekdays
446251,Tuesday,1.0,Weekdays
447816,Tuesday,1.0,Weekdays
448133,Tuesday,1.0,Weekdays
448524,Tuesday,1.0,Weekdays
448666,Tuesday,1.0,Weekdays
448964,Tuesday,1.0,Weekdays
449009,Tuesday,1.0,Weekdays
449270,Tuesday,1.0,Weekdays
451413,Tuesday,1.0,Weekdays
451424,Tuesday,1.0,Weekdays
451879,Tuesday,1.0,Weekdays
452009,Tuesday,1.0,Weekdays
452125,Tuesday,1.0,Weekdays
452356,Tuesday,1.0,Weekdays
452517,Tuesday,1.0,Weekdays
452523,Tuesday,1.0,Weekdays
452749,Tuesday,1.0,Weekdays
452993,Tuesday,1.0,Weekdays
453576,Tuesday,1.0,Weekdays
454750,Tuesday,1.0,Weekdays
454831,Tuesday,1.0,Weekdays
456150,Tuesday,1.0,Weekdays
459972,Tuesday,1.0,Weekdays
459973,Tuesday,1.0,Weekdays
460223,Tuesday,1.0,Weekdays
357745,Wednesday,1.0,Weekdays
358486,Wednesday,1.0,Weekdays
359884,Wednesday,1.0,Weekdays
359885,Wednesday,1.0,Weekdays
359947,Wednesday,1.0,Weekdays
361811,Wednesday,1.0,Weekdays
364513,Wednesday,1.0,Weekdays
364680,Wednesday,1.0,Weekdays
366071,Wednesday,1.0,Weekdays
379869,Wednesday,1.0,Weekdays
381500,Wednesday,1.0,Weekdays
384928,Wednesday,1.0,Weekdays
392010,Wednesday,1.0,Weekdays
398379,Wednesday,1.0,Weekdays
398503,Wednesday,1.0,Weekdays
399829,Wednesday,1.0,Weekdays
405698,Wednesday,1.0,Weekdays
405704,Wednesday,1.0,Weekdays
411314,Wednesday,1.0,Weekdays
411665,Wednesday,1.0,Weekdays
411695,Wednesday,1.0,Weekdays
411698,Wednesday,1.0,Weekdays
411844,Wednesday,1.0,Weekdays
414168,Wednesday,1.0,Weekdays
431630,Wednesday,1.0,Weekdays
435967,Wednesday,1.0,Weekdays
435968,Wednesday,1.0,Weekdays
435971,Wednesday,1.0,Weekdays
435973,Wednesday,1.0,Weekdays
439066,Wednesday,1.0,Weekdays
440577,Wednesday,1.0,Weekdays
441895,Wednesday,1.0,Weekdays
441944,Wednesday,1.0,Weekdays
441963,Wednesday,1.0,Weekdays
442338,Wednesday,1.0,Weekdays
442343,Wednesday,1.0,Weekdays
442835,Wednesday,1.0,Weekdays
443082,Wednesday,1.0,Weekdays
443346,Wednesday,1.0,Weekdays
443562,Wednesday,1.0,Weekdays
443647,Wednesday,1.0,Weekdays
443648,Wednesday,1.0,Weekdays
443653,Wednesday,1.0,Weekdays
443657,Wednesday,1.0,Weekdays
443659,Wednesday,1.0,Weekdays
443723,Wednesday,1.0,Weekdays
443729,Wednesday,1.0,Weekdays
443731,Wednesday,1.0,Weekdays
444075,Wednesday,1.0,Weekdays
444080,Wednesday,1.0,Weekdays
446092,Wednesday,1.0,Weekdays
446195,Wednesday,1.0,Weekdays
446196,Wednesday,1.0,Weekdays
447275,Wednesday,1.0,Weekdays
447770,Wednesday,1.0,Weekdays
447816,Wednesday,1.0,Weekdays
448689,Wednesday,1.0,Weekdays
448732,Wednesday,1.0,Weekdays
448940,Wednesday,1.0,Weekdays
449270,Wednesday,1.0,Weekdays
450971,Wednesday,1.0,Weekdays
450972,Wednesday,1.0,Weekdays
451044,Wednesday,1.0,Weekdays
451412,Wednesday,1.0,Weekdays
451421,Wednesday,1.0,Weekdays
451591,Wednesday,1.0,Weekdays
451904,Wednesday,1.0,Weekdays
451908,Wednesday,1.0,Weekdays
451909,Wednesday,1.0,Weekdays
452009,Wednesday,1.0,Weekdays
452098,Wednesday,1.0,Weekdays
452199,Wednesday,1.0,Weekdays
452532,Wednesday,1.0,Weekdays
452577,Wednesday,1.0,Weekdays
454750,Wednesday,1.0,Weekdays
454753,Wednesday,1.0,Weekdays
458232,Wednesday,1.0,Weekdays
459974,Wednesday,1.0,Weekdays
460009,Wednesday,1.0,Weekdays
358484,Thursday,1.0,Weekdays
359941,Thursday,1.0,Weekdays
368468,Thursday,1.0,Weekdays
368469,Thursday,1.0,Weekdays
368563,Thursday,1.0,Weekdays
371493,Thursday,1.0,Weekdays
390974,Thursday,1.0,Weekdays
395038,Thursday,1.0,Weekdays
398943,Thursday,1.0,Weekdays
398944,Thursday,1.0,Weekdays
399829,Thursday,1.0,Weekdays
405701,Thursday,1.0,Weekdays
411801,Thursday,1.0,Weekdays
414167,Thursday,1.0,Weekdays
430889,Thursday,1.0,Weekdays
431631,Thursday,1.0,Weekdays
432540,Thursday,1.0,Weekdays
435615,Thursday,1.0,Weekdays
435970,Thursday,1.0,Weekdays
437767,Thursday,1.0,Weekdays
437769,Thursday,1.0,Weekdays
439067,Thursday,1.0,Weekdays
439069,Thursday,1.0,Weekdays
440504,Thursday,1.0,Weekdays
440505,Thursday,1.0,Weekdays
440517,Thursday,1.0,Weekdays
441315,Thursday,1.0,Weekdays
441895,Thursday,1.0,Weekdays
441944,Thursday,1.0,Weekdays
441963,Thursday,1.0,Weekdays
442338,Thursday,1.0,Weekdays
442343,Thursday,1.0,Weekdays
443082,Thursday,1.0,Weekdays
443346,Thursday,1.0,Weekdays
443649,Thursday,1.0,Weekdays
443650,Thursday,1.0,Weekdays
443655,Thursday,1.0,Weekdays
443658,Thursday,1.0,Weekdays
443660,Thursday,1.0,Weekdays
443720,Thursday,1.0,Weekdays
443726,Thursday,1.0,Weekdays
444000,Thursday,1.0,Weekdays
444455,Thursday,1.0,Weekdays
444457,Thursday,1.0,Weekdays
444464,Thursday,1.0,Weekdays
445812,Thursday,1.0,Weekdays
445855,Thursday,1.0,Weekdays
446107,Thursday,1.0,Weekdays
446250,Thursday,1.0,Weekdays
447439,Thursday,1.0,Weekdays
447760,Thursday,1.0,Weekdays
447773,Thursday,1.0,Weekdays
447816,Thursday,1.0,Weekdays
448071,Thursday,1.0,Weekdays
448073,Thursday,1.0,Weekdays
448133,Thursday,1.0,Weekdays
448467,Thursday,1.0,Weekdays
448536,Thursday,1.0,Weekdays
448984,Thursday,1.0,Weekdays
449270,Thursday,1.0,Weekdays
450968,Thursday,1.0,Weekdays
450973,Thursday,1.0,Weekdays
451411,Thursday,1.0,Weekdays
451423,Thursday,1.0,Weekdays
451872,Thursday,1.0,Weekdays
451899,Thursday,1.0,Weekdays
452098,Thursday,1.0,Weekdays
452516,Thursday,1.0,Weekdays
453023,Thursday,1.0,Weekdays
453285,Thursday,1.0,Weekdays
453571,Thursday,1.0,Weekdays
453572,Thursday,1.0,Weekdays
453573,Thursday,1.0,Weekdays
453578,Thursday,1.0,Weekdays
454751,Thursday,1.0,Weekdays
455061,Thursday,1.0,Weekdays
455623,Thursday,1.0,Weekdays
455720,Thursday,1.0,Weekdays
456149,Thursday,1.0,Weekdays
458210,Thursday,1.0,Weekdays
459973,Thursday,1.0,Weekdays
459975,Thursday,1.0,Weekdays
460009,Thursday,1.0,Weekdays
460205,Thursday,1.0,Weekdays
97509,Tuesday,1.0,Weekdays
100199,Tuesday,1.0,Weekdays
102989,Tuesday,1.0,Weekdays
102996,Tuesday,1.0,Weekdays
103024,Tuesday,1.0,Weekdays
103026,Tuesday,1.0,Weekdays
104727,Tuesday,1.0,Weekdays
105307,Tuesday,1.0,Weekdays
108150,Tuesday,1.0,Weekdays
108153,Tuesday,1.0,Weekdays
108597,Tuesday,1.0,Weekdays
108600,Tuesday,1.0,Weekdays
108905,Tuesday,1.0,Weekdays
109169,Tuesday,1.0,Weekdays
118395,Tuesday,1.0,Weekdays
118397,Tuesday,1.0,Weekdays
121216,Tuesday,1.0,Weekdays
121217,Tuesday,1.0,Weekdays
121219,Tuesday,1.0,Weekdays
121536,Tuesday,1.0,Weekdays
121541,Tuesday,1.0,Weekdays
121611,Tuesday,1.0,Weekdays
121616,Tuesday,1.0,Weekdays
121620,Tuesday,1.0,Weekdays
121627,Tuesday,1.0,Weekdays
121631,Tuesday,1.0,Weekdays
121638,Tuesday,1.0,Weekdays
121680,Tuesday,1.0,Weekdays
122084,Tuesday,1.0,Weekdays
123379,Tuesday,1.0,Weekdays
128537,Tuesday,1.0,Weekdays
133130,Tuesday,1.0,Weekdays
134834,Tuesday,1.0,Weekdays
134871,Tuesday,1.0,Weekdays
134937,Tuesday,1.0,Weekdays
134939,Tuesday,1.0,Weekdays
134942,Tuesday,1.0,Weekdays
134947,Tuesday,1.0,Weekdays
134953,Tuesday,1.0,Weekdays
135017,Tuesday,1.0,Weekdays
135018,Tuesday,1.0,Weekdays
135055,Tuesday,1.0,Weekdays
135087,Tuesday,1.0,Weekdays
135372,Tuesday,1.0,Weekdays
138332,Tuesday,1.0,Weekdays
138420,Tuesday,1.0,Weekdays
138509,Tuesday,1.0,Weekdays
138510,Tuesday,1.0,Weekdays
138528,Tuesday,1.0,Weekdays
138531,Tuesday,1.0,Weekdays
138632,Tuesday,1.0,Weekdays
138637,Tuesday,1.0,Weekdays
138638,Tuesday,1.0,Weekdays
138639,Tuesday,1.0,Weekdays
138706,Tuesday,1.0,Weekdays
138729,Tuesday,1.0,Weekdays
138813,Tuesday,1.0,Weekdays
138845,Tuesday,1.0,Weekdays
138865,Tuesday,1.0,Weekdays
138908,Tuesday,1.0,Weekdays
138919,Tuesday,1.0,Weekdays
138951,Tuesday,1.0,Weekdays
139009,Tuesday,1.0,Weekdays
139950,Tuesday,1.0,Weekdays
139952,Tuesday,1.0,Weekdays
139989,Tuesday,1.0,Weekdays
140010,Tuesday,1.0,Weekdays
140029,Tuesday,1.0,Weekdays
140032,Tuesday,1.0,Weekdays
140101,Tuesday,1.0,Weekdays
140149,Tuesday,1.0,Weekdays
140221,Tuesday,1.0,Weekdays
140265,Tuesday,1.0,Weekdays
140330,Tuesday,1.0,Weekdays
140482,Tuesday,1.0,Weekdays
140583,Tuesday,1.0,Weekdays
140584,Tuesday,1.0,Weekdays
140644,Tuesday,1.0,Weekdays
140668,Tuesday,1.0,Weekdays
140684,Tuesday,1.0,Weekdays
140686,Tuesday,1.0,Weekdays
140737,Tuesday,1.0,Weekdays
97091,Thursday,1.0,Weekdays
97103,Thursday,1.0,Weekdays
97488,Thursday,1.0,Weekdays
97492,Thursday,1.0,Weekdays
97509,Thursday,1.0,Weekdays
98053,Thursday,1.0,Weekdays
102949,Thursday,1.0,Weekdays
102988,Thursday,1.0,Weekdays
102989,Thursday,1.0,Weekdays
102990,Thursday,1.0,Weekdays
102996,Thursday,1.0,Weekdays
104633,Thursday,1.0,Weekdays
105105,Thursday,1.0,Weekdays
106585,Thursday,1.0,Weekdays
106616,Thursday,1.0,Weekdays
108597,Thursday,1.0,Weekdays
108670,Thursday,1.0,Weekdays
108905,Thursday,1.0,Weekdays
120186,Thursday,1.0,Weekdays
121222,Thursday,1.0,Weekdays
121536,Thursday,1.0,Weekdays
121542,Thursday,1.0,Weekdays
121613,Thursday,1.0,Weekdays
121614,Thursday,1.0,Weekdays
121625,Thursday,1.0,Weekdays
121628,Thursday,1.0,Weekdays
121629,Thursday,1.0,Weekdays
121635,Thursday,1.0,Weekdays
121636,Thursday,1.0,Weekdays
121641,Thursday,1.0,Weekdays
122036,Thursday,1.0,Weekdays
123379,Thursday,1.0,Weekdays
134933,Thursday,1.0,Weekdays
134934,Thursday,1.0,Weekdays
134937,Thursday,1.0,Weekdays
134940,Thursday,1.0,Weekdays
134942,Thursday,1.0,Weekdays
134952,Thursday,1.0,Weekdays
135053,Thursday,1.0,Weekdays
135084,Thursday,1.0,Weekdays
135358,Thursday,1.0,Weekdays
135372,Thursday,1.0,Weekdays
135608,Thursday,1.0,Weekdays
138425,Thursday,1.0,Weekdays
138506,Thursday,1.0,Weekdays
138530,Thursday,1.0,Weekdays
138632,Thursday,1.0,Weekdays
138640,Thursday,1.0,Weekdays
138702,Thursday,1.0,Weekdays
138706,Thursday,1.0,Weekdays
138730,Thursday,1.0,Weekdays
138754,Thursday,1.0,Weekdays
138770,Thursday,1.0,Weekdays
138771,Thursday,1.0,Weekdays
138772,Thursday,1.0,Weekdays
138813,Thursday,1.0,Weekdays
138921,Thursday,1.0,Weekdays
139009,Thursday,1.0,Weekdays
139025,Thursday,1.0,Weekdays
139027,Thursday,1.0,Weekdays
139784,Thursday,1.0,Weekdays
139881,Thursday,1.0,Weekdays
139958,Thursday,1.0,Weekdays
139965,Thursday,1.0,Weekdays
140009,Thursday,1.0,Weekdays
140030,Thursday,1.0,Weekdays
140033,Thursday,1.0,Weekdays
140097,Thursday,1.0,Weekdays
140103,Thursday,1.0,Weekdays
140222,Thursday,1.0,Weekdays
140223,Thursday,1.0,Weekdays
140226,Thursday,1.0,Weekdays
140267,Thursday,1.0,Weekdays
140295,Thursday,1.0,Weekdays
140333,Thursday,1.0,Weekdays
140392,Thursday,1.0,Weekdays
140394,Thursday,1.0,Weekdays
140563,Thursday,1.0,Weekdays
140675,Thursday,1.0,Weekdays
140717,Thursday,1.0,Weekdays
141297,Thursday,1.0,Weekdays
97493,Friday,1.0,Weekdays
97695,Friday,1.0,Weekdays
100199,Friday,1.0,Weekdays
103024,Friday,1.0,Weekdays
103030,Friday,1.0,Weekdays
106234,Friday,1.0,Weekdays
108669,Friday,1.0,Weekdays
109225,Friday,1.0,Weekdays
118200,Friday,1.0,Weekdays
120083,Friday,1.0,Weekdays
121532,Friday,1.0,Weekdays
121564,Friday,1.0,Weekdays
121615,Friday,1.0,Weekdays
121616,Friday,1.0,Weekdays
121618,Friday,1.0,Weekdays
121624,Friday,1.0,Weekdays
122084,Friday,1.0,Weekdays
128537,Friday,1.0,Weekdays
133129,Friday,1.0,Weekdays
133132,Friday,1.0,Weekdays
133930,Friday,1.0,Weekdays
134458,Friday,1.0,Weekdays
134934,Friday,1.0,Weekdays
134935,Friday,1.0,Weekdays
134941,Friday,1.0,Weekdays
134943,Friday,1.0,Weekdays
134945,Friday,1.0,Weekdays
134947,Friday,1.0,Weekdays
134949,Friday,1.0,Weekdays
134951,Friday,1.0,Weekdays
135016,Friday,1.0,Weekdays
135018,Friday,1.0,Weekdays
135556,Friday,1.0,Weekdays
136415,Friday,1.0,Weekdays
136430,Friday,1.0,Weekdays
138149,Friday,1.0,Weekdays
138332,Friday,1.0,Weekdays
138335,Friday,1.0,Weekdays
138512,Friday,1.0,Weekdays
138515,Friday,1.0,Weekdays
138527,Friday,1.0,Weekdays
138624,Friday,1.0,Weekdays
138626,Friday,1.0,Weekdays
138632,Friday,1.0,Weekdays
138702,Friday,1.0,Weekdays
138813,Friday,1.0,Weekdays
138849,Friday,1.0,Weekdays
138865,Friday,1.0,Weekdays
138908,Friday,1.0,Weekdays
138910,Friday,1.0,Weekdays
138917,Friday,1.0,Weekdays
139878,Friday,1.0,Weekdays
139880,Friday,1.0,Weekdays
139915,Friday,1.0,Weekdays
139994,Friday,1.0,Weekdays
140008,Friday,1.0,Weekdays
140010,Friday,1.0,Weekdays
140096,Friday,1.0,Weekdays
140098,Friday,1.0,Weekdays
140142,Friday,1.0,Weekdays
140147,Friday,1.0,Weekdays
140239,Friday,1.0,Weekdays
140266,Friday,1.0,Weekdays
140267,Friday,1.0,Weekdays
140330,Friday,1.0,Weekdays
140333,Friday,1.0,Weekdays
140335,Friday,1.0,Weekdays
140400,Friday,1.0,Weekdays
140563,Friday,1.0,Weekdays
140670,Friday,1.0,Weekdays
140717,Friday,1.0,Weekdays
97099,Monday,1.0,Weekdays
97153,Monday,1.0,Weekdays
97493,Monday,1.0,Weekdays
97512,Monday,1.0,Weekdays
103024,Monday,1.0,Weekdays
104633,Monday,1.0,Weekdays
105105,Monday,1.0,Weekdays
109169,Monday,1.0,Weekdays
121531,Monday,1.0,Weekdays
121532,Monday,1.0,Weekdays
121564,Monday,1.0,Weekdays
121613,Monday,1.0,Weekdays
121618,Monday,1.0,Weekdays
121620,Monday,1.0,Weekdays
121622,Monday,1.0,Weekdays
121678,Monday,1.0,Weekdays
123371,Monday,1.0,Weekdays
123374,Monday,1.0,Weekdays
123377,Monday,1.0,Weekdays
123378,Monday,1.0,Weekdays
123381,Monday,1.0,Weekdays
134945,Monday,1.0,Weekdays
134947,Monday,1.0,Weekdays
138336,Monday,1.0,Weekdays
138337,Monday,1.0,Weekdays
138510,Monday,1.0,Weekdays
138514,Monday,1.0,Weekdays
138632,Monday,1.0,Weekdays
138640,Monday,1.0,Weekdays
138702,Monday,1.0,Weekdays
138730,Monday,1.0,Weekdays
138751,Monday,1.0,Weekdays
138813,Monday,1.0,Weekdays
138826,Monday,1.0,Weekdays
138848,Monday,1.0,Weekdays
139009,Monday,1.0,Weekdays
139915,Monday,1.0,Weekdays
139951,Monday,1.0,Weekdays
139952,Monday,1.0,Weekdays
139988,Monday,1.0,Weekdays
140009,Monday,1.0,Weekdays
140029,Monday,1.0,Weekdays
140032,Monday,1.0,Weekdays
140103,Monday,1.0,Weekdays
140142,Monday,1.0,Weekdays
